Temp1,Hum1,Temp2,Temp1,Hum1,Temp2,Hum2,Difference
53.67,18.3,24.26,53.67,18.3,24.26,71.34,-53.04
53.64,18.34,24.26,53.64,18.34,24.26,71.42,-53.08
53.64,18.35,24.26,53.64,18.35,24.26,71.36,-53.01
53.65,18.34,24.25,53.65,18.34,24.25,71.03,-52.69
53.68,18.32,24.25,53.68,18.32,24.25,70.91,-52.59
53.72,18.28,24.26,53.72,18.28,24.26,70.89,-52.61
53.74,18.22,24.26,53.74,18.22,24.26,71.06,-52.84
53.73,18.23,24.27,53.73,18.23,24.27,71.39,-53.16
53.69,18.26,24.27,53.69,18.26,24.27,71.79,-53.53
53.65,18.32,24.27,53.65,18.32,24.27,72.15,-53.83
53.63,18.36,24.27,53.63,18.36,24.27,72.4,-54.04
53.63,18.36,24.27,53.63,18.36,24.27,72.45,-54.09
53.64,18.37,24.27,53.64,18.37,24.27,72.32,-53.95
53.68,18.34,24.27,53.68,18.34,24.27,72.21,-53.87
53.72,18.28,24.27,53.72,18.28,24.27,72,-53.72
53.74,18.24,24.26,53.74,18.24,24.26,71.78,-53.54
53.72,18.23,24.26,53.72,18.23,24.26,71.49,-53.26
53.68,18.26,24.26,53.68,18.26,24.26,71.24,-52.98
53.64,18.32,24.26,53.64,18.32,24.26,70.92,-52.6
53.62,18.35,24.26,53.62,18.35,24.26,70.53,-52.18
53.62,18.36,24.27,53.62,18.36,24.27,70.7,-52.34
53.63,18.35,24.27,53.63,18.35,24.27,70.86,-52.51
53.66,18.32,24.27,53.66,18.32,24.27,71,-52.68
53.71,18.26,24.27,53.71,18.26,24.27,71.37,-53.11
53.72,18.24,24.27,53.72,18.24,24.27,71.68,-53.44
53.7,18.24,24.27,53.7,18.24,24.27,71.91,-53.67
53.66,18.3,24.27,53.66,18.3,24.27,72.13,-53.83
53.62,18.36,24.27,53.62,18.36,24.27,72.37,-54.01
53.61,18.39,24.27,53.61,18.39,24.27,72.63,-54.24
53.62,18.39,24.27,53.62,18.39,24.27,72.81,-54.42
53.64,18.36,24.27,53.64,18.36,24.27,72.92,-54.56
53.68,18.31,24.27,53.68,18.31,24.27,72.71,-54.4
53.72,18.27,24.26,53.72,18.27,24.26,72.49,-54.22
53.72,18.25,24.27,53.72,18.25,24.27,72.15,-53.9
53.69,18.27,24.26,53.69,18.27,24.26,72.11,-53.84
53.65,18.32,24.26,53.65,18.32,24.26,71.82,-53.5
53.62,18.36,24.25,53.62,18.36,24.25,71.27,-52.91
53.62,18.38,24.25,53.62,18.38,24.25,70.78,-52.4
53.63,18.35,24.24,53.63,18.35,24.24,70.77,-52.42
53.65,18.33,24.24,53.65,18.33,24.24,70.72,-52.39
53.69,18.31,24.23,53.69,18.31,24.23,70.49,-52.18
53.7,18.28,24.23,53.7,18.28,24.23,70.53,-52.25
53.68,18.29,24.23,53.68,18.29,24.23,70.8,-52.51
53.64,18.33,24.24,53.64,18.33,24.24,71.22,-52.89
53.6,18.4,24.24,53.6,18.4,24.24,71.64,-53.24
53.58,18.44,24.25,53.58,18.44,24.25,72,-53.56
53.58,18.43,24.25,53.58,18.43,24.25,71.92,-53.49
53.61,18.41,24.25,53.61,18.41,24.25,71.62,-53.21
53.65,18.37,24.26,53.65,18.37,24.26,71.8,-53.43
53.7,18.31,24.26,53.7,18.31,24.26,72.05,-53.74
53.72,18.27,24.27,53.72,18.27,24.27,72.19,-53.92
53.71,18.28,24.27,53.71,18.28,24.27,72.32,-54.04
53.66,18.3,24.28,53.66,18.3,24.28,72.41,-54.11
53.63,18.36,24.27,53.63,18.36,24.27,72.26,-53.9
53.61,18.39,24.27,53.61,18.39,24.27,71.81,-53.42
53.62,18.39,24.27,53.62,18.39,24.27,71.65,-53.26
53.64,18.35,24.27,53.64,18.35,24.27,71.5,-53.15
53.67,18.31,24.26,53.67,18.31,24.26,71.22,-52.91
53.7,18.27,24.26,53.7,18.27,24.26,70.85,-52.58
53.69,18.25,24.26,53.69,18.25,24.26,70.64,-52.39
53.65,18.3,24.25,53.65,18.3,24.25,70.51,-52.21
53.6,18.39,24.25,53.6,18.39,24.25,70.31,-51.92
53.57,18.43,24.25,53.57,18.43,24.25,70.28,-51.85
53.56,18.45,24.25,53.56,18.45,24.25,70.25,-51.8
53.56,18.46,24.25,53.56,18.46,24.25,70.32,-51.86
53.59,18.41,24.25,53.59,18.41,24.25,70.17,-51.76
53.62,18.38,24.25,53.62,18.38,24.25,70.08,-51.7
53.64,18.35,24.25,53.64,18.35,24.25,70.22,-51.87
53.62,18.35,24.24,53.62,18.35,24.24,70.23,-51.88
53.58,18.39,24.24,53.58,18.39,24.24,70.35,-51.96
53.54,18.44,24.24,53.54,18.44,24.24,70.38,-51.94
53.53,18.47,24.24,53.53,18.47,24.24,70.69,-52.22
53.54,18.47,24.24,53.54,18.47,24.24,71.02,-52.55
53.57,18.43,24.24,53.57,18.43,24.24,71,-52.57
53.62,18.39,24.23,53.62,18.39,24.23,70.36,-51.97
53.66,18.32,24.23,53.66,18.32,24.23,69.69,-51.37
53.67,18.29,24.22,53.67,18.29,24.22,69.43,-51.14
53.65,18.29,24.22,53.65,18.29,24.22,69.02,-50.73
53.61,18.33,24.22,53.61,18.33,24.22,69,-50.67
53.57,18.4,24.21,53.57,18.4,24.21,69.22,-50.82
53.57,18.42,24.21,53.57,18.42,24.21,69.37,-50.95
53.57,18.41,24.21,53.57,18.41,24.21,69.58,-51.17
53.6,18.38,24.21,53.6,18.38,24.21,69.78,-51.4
53.63,18.31,24.22,53.63,18.31,24.22,70.21,-51.9
53.66,18.26,24.22,53.66,18.26,24.22,70.75,-52.49
53.65,18.25,24.22,53.65,18.25,24.22,71.17,-52.92
53.62,18.28,24.22,53.62,18.28,24.22,71.6,-53.32
53.57,18.33,24.23,53.57,18.33,24.23,71.98,-53.65
53.55,18.4,24.23,53.55,18.4,24.23,72.24,-53.84
53.54,18.42,24.23,53.54,18.42,24.23,72.03,-53.61
53.55,18.42,24.23,53.55,18.42,24.23,71.78,-53.36
53.58,18.39,24.23,53.58,18.39,24.23,71.55,-53.16
53.62,18.35,24.23,53.62,18.35,24.23,71.45,-53.1
53.63,18.3,24.23,53.63,18.3,24.23,71.33,-53.03
53.61,18.29,24.23,53.61,18.29,24.23,71.22,-52.93
53.56,18.31,24.24,53.56,18.31,24.24,71.35,-53.04
53.53,18.38,24.24,53.53,18.38,24.24,71.66,-53.28
53.51,18.4,24.25,53.51,18.4,24.25,71.91,-53.51
53.51,18.42,24.24,53.51,18.42,24.24,71.62,-53.2
53.53,18.42,24.25,53.53,18.42,24.25,71.04,-52.62
53.57,18.4,24.25,53.57,18.4,24.25,70.69,-52.29
53.6,18.38,24.25,53.6,18.38,24.25,70.41,-52.03
53.61,18.35,24.25,53.61,18.35,24.25,70.36,-52.01
53.59,18.36,24.26,53.59,18.36,24.26,70.58,-52.22
53.54,18.41,24.26,53.54,18.41,24.26,70.62,-52.21
53.51,18.46,24.26,53.51,18.46,24.26,70.47,-52.01
53.5,18.5,24.26,53.5,18.5,24.26,70.53,-52.03
53.52,18.48,24.26,53.52,18.48,24.26,70.53,-52.05
53.55,18.43,24.27,53.55,18.43,24.27,70.63,-52.2
53.6,18.39,24.27,53.6,18.39,24.27,70.78,-52.39
53.63,18.33,24.27,53.63,18.33,24.27,70.89,-52.56
53.62,18.3,24.28,53.62,18.3,24.28,71.02,-52.72
53.59,18.32,24.28,53.59,18.32,24.28,70.53,-52.21
53.54,18.39,24.28,53.54,18.39,24.28,70.03,-51.64
53.52,18.44,24.27,53.52,18.44,24.27,69.47,-51.03
53.52,18.45,24.27,53.52,18.45,24.27,69.15,-50.7
53.53,18.43,24.28,53.53,18.43,24.28,69.07,-50.64
53.56,18.4,24.28,53.56,18.4,24.28,69.56,-51.16
53.6,18.33,24.28,53.6,18.33,24.28,70.15,-51.82
53.61,18.27,24.28,53.61,18.27,24.28,70.38,-52.11
53.59,18.27,24.28,53.59,18.27,24.28,70.65,-52.38
53.54,18.33,24.28,53.54,18.33,24.28,70.98,-52.65
53.51,18.37,24.28,53.51,18.37,24.28,70.9,-52.53
53.5,18.39,24.28,53.5,18.39,24.28,70.43,-52.04
53.51,18.37,24.28,53.51,18.37,24.28,69.89,-51.52
53.55,18.34,24.27,53.55,18.34,24.27,69.74,-51.4
53.59,18.29,24.27,53.59,18.29,24.27,69.88,-51.59
53.62,18.24,24.27,53.62,18.24,24.27,69.83,-51.59
53.61,18.24,24.27,53.61,18.24,24.27,70.07,-51.83
53.58,18.28,24.27,53.58,18.28,24.27,70.59,-52.31
53.54,18.34,24.27,53.54,18.34,24.27,70.93,-52.59
53.51,18.39,24.27,53.51,18.39,24.27,70.66,-52.27
53.51,18.4,24.27,53.51,18.4,24.27,70.41,-52.01
53.53,18.38,24.27,53.53,18.38,24.27,70.48,-52.1
53.57,18.35,24.26,53.57,18.35,24.26,70.56,-52.21
53.62,18.29,24.26,53.62,18.29,24.26,70.14,-51.85
53.63,18.25,24.25,53.63,18.25,24.25,69.74,-51.49
53.62,18.26,24.25,53.62,18.26,24.25,69.56,-51.3
53.57,18.3,24.24,53.57,18.3,24.24,69.63,-51.33
53.54,18.35,24.24,53.54,18.35,24.24,69.86,-51.51
53.52,18.37,24.24,53.52,18.37,24.24,70,-51.63
53.53,18.38,24.23,53.53,18.38,24.23,69.57,-51.19
53.55,18.36,24.22,53.55,18.36,24.22,69.11,-50.75
53.59,18.34,24.22,53.59,18.34,24.22,68.8,-50.46
53.63,18.3,24.21,53.63,18.3,24.21,68.73,-50.43
53.64,18.25,24.22,53.64,18.25,24.22,68.96,-50.71
53.61,18.29,24.22,53.61,18.29,24.22,69.38,-51.09
53.57,18.35,24.22,53.57,18.35,24.22,69.52,-51.17
53.54,18.4,24.22,53.54,18.4,24.22,69.66,-51.26
53.54,18.41,24.22,53.54,18.41,24.22,69.99,-51.58
53.56,18.4,24.23,53.56,18.4,24.23,70.53,-52.13
53.6,18.36,24.23,53.6,18.36,24.23,71.08,-52.72
53.64,18.32,24.23,53.64,18.32,24.23,71.41,-53.09
53.67,18.27,24.23,53.67,18.27,24.23,71.32,-53.05
53.66,18.28,24.23,53.66,18.28,24.23,71.29,-53.01
53.62,18.32,24.23,53.62,18.32,24.23,71.14,-52.82
53.58,18.39,24.23,53.58,18.39,24.23,70.79,-52.4
53.56,18.41,24.23,53.56,18.41,24.23,70.67,-52.26
53.56,18.38,24.22,53.56,18.38,24.22,70.66,-52.28
53.58,18.35,24.22,53.58,18.35,24.22,70.4,-52.05
53.61,18.29,24.21,53.61,18.29,24.21,70.27,-51.98
53.65,18.22,24.21,53.65,18.22,24.21,70.1,-51.88
53.66,18.18,24.21,53.66,18.18,24.21,70.02,-51.84
53.64,18.19,24.2,53.64,18.19,24.2,69.89,-51.7
53.59,18.26,24.2,53.59,18.26,24.2,69.62,-51.36
53.56,18.31,24.2,53.56,18.31,24.2,69.6,-51.29
53.55,18.37,24.19,53.55,18.37,24.19,69.76,-51.39
53.56,18.39,24.19,53.56,18.39,24.19,70.12,-51.73
53.58,18.37,24.2,53.58,18.37,24.2,70.66,-52.29
53.62,18.33,24.2,53.62,18.33,24.2,71.22,-52.89
53.65,18.28,24.2,53.65,18.28,24.2,71.74,-53.46
53.64,18.26,24.21,53.64,18.26,24.21,72.13,-53.87
53.61,18.29,24.2,53.61,18.29,24.2,72.05,-53.76
53.56,18.35,24.2,53.56,18.35,24.2,71.44,-53.09
53.54,18.38,24.19,53.54,18.38,24.19,70.98,-52.6
53.54,18.37,24.19,53.54,18.37,24.19,70.47,-52.1
53.55,18.35,24.18,53.55,18.35,24.18,70.16,-51.81
53.59,18.32,24.18,53.59,18.32,24.18,69.72,-51.4
53.63,18.27,24.19,53.63,18.27,24.19,69.73,-51.46
53.66,18.22,24.19,53.66,18.22,24.19,69.54,-51.32
53.65,18.23,24.19,53.65,18.23,24.19,69.18,-50.95
53.62,18.28,24.18,53.62,18.28,24.18,69.2,-50.92
53.58,18.35,24.18,53.58,18.35,24.18,69.23,-50.88
53.56,18.38,24.18,53.56,18.38,24.18,69.4,-51.02
53.56,18.4,24.19,53.56,18.4,24.19,69.6,-51.2
53.57,18.38,24.19,53.57,18.38,24.19,70.03,-51.65
53.61,18.35,24.2,53.61,18.35,24.2,70.52,-52.17
53.65,18.29,24.21,53.65,18.29,24.21,70.88,-52.59
53.67,18.26,24.21,53.67,18.26,24.21,70.84,-52.58
53.66,18.26,24.22,53.66,18.26,24.22,70.89,-52.63
53.61,18.3,24.22,53.61,18.3,24.22,70.77,-52.47
53.57,18.37,24.23,53.57,18.37,24.23,70.65,-52.28
53.56,18.39,24.23,53.56,18.39,24.23,70.89,-52.5
53.56,18.39,24.23,53.56,18.39,24.23,71.02,-52.63
53.58,18.39,24.23,53.58,18.39,24.23,70.79,-52.4
53.61,18.35,24.23,53.61,18.35,24.23,70.63,-52.28
53.65,18.31,24.23,53.65,18.31,24.23,70.15,-51.84
53.65,18.31,24.23,53.65,18.31,24.23,69.85,-51.54
53.62,18.35,24.22,53.62,18.35,24.22,69.72,-51.37
53.57,18.4,24.22,53.57,18.4,24.22,69.67,-51.27
53.54,18.46,24.21,53.54,18.46,24.21,69.43,-50.97
53.52,18.49,24.21,53.52,18.49,24.21,69.17,-50.68
53.53,18.48,24.2,53.53,18.48,24.2,69.09,-50.61
53.55,18.43,24.2,53.55,18.43,24.2,69.17,-50.74
53.6,18.4,24.2,53.6,18.4,24.2,69.38,-50.98
53.62,18.34,24.2,53.62,18.34,24.2,69.99,-51.65
53.62,18.32,24.2,53.62,18.32,24.2,70.58,-52.26
53.58,18.34,24.2,53.58,18.34,24.2,70.71,-52.37
53.54,18.37,24.21,53.54,18.37,24.21,70.8,-52.43
53.52,18.39,24.21,53.52,18.39,24.21,70.94,-52.55
53.52,18.39,24.21,53.52,18.39,24.21,70.93,-52.54
53.55,18.34,24.21,53.55,18.34,24.21,71.01,-52.67
53.59,18.32,24.21,53.59,18.32,24.21,70.86,-52.54
53.64,18.26,24.22,53.64,18.26,24.22,70.8,-52.54
53.67,18.25,24.22,53.67,18.25,24.22,70.94,-52.69
53.65,18.27,24.22,53.65,18.27,24.22,71.19,-52.92
53.61,18.31,24.23,53.61,18.31,24.23,71.41,-53.1
53.58,18.38,24.22,53.58,18.38,24.22,71.29,-52.91
53.56,18.4,24.22,53.56,18.4,24.22,70.97,-52.57
53.57,18.41,24.22,53.57,18.41,24.22,70.73,-52.32
53.59,18.37,24.23,53.59,18.37,24.23,70.93,-52.56
53.63,18.33,24.23,53.63,18.33,24.23,71.25,-52.92
53.66,18.28,24.23,53.66,18.28,24.23,71.37,-53.09
53.67,18.26,24.24,53.67,18.26,24.24,71.42,-53.16
53.65,18.27,24.24,53.65,18.27,24.24,71.55,-53.28
53.6,18.32,24.24,53.6,18.32,24.24,71.66,-53.34
53.57,18.37,24.24,53.57,18.37,24.24,70.96,-52.59
53.57,18.36,24.23,53.57,18.36,24.23,70.36,-52
53.58,18.33,24.23,53.58,18.33,24.23,70.06,-51.73
53.6,18.31,24.23,53.6,18.31,24.23,69.65,-51.34
53.65,18.29,24.23,53.65,18.29,24.23,69.29,-51
53.68,18.25,24.22,53.68,18.25,24.22,68.97,-50.72
53.68,18.26,24.22,53.68,18.26,24.22,68.91,-50.65
53.65,18.27,24.22,53.65,18.27,24.22,69.19,-50.92
53.61,18.34,24.22,53.61,18.34,24.22,69.61,-51.27
53.59,18.37,24.23,53.59,18.37,24.23,70.17,-51.8
53.59,18.38,24.23,53.59,18.38,24.23,70.77,-52.39
53.6,18.34,24.23,53.6,18.34,24.23,71.2,-52.86
53.64,18.29,24.23,53.64,18.29,24.23,71.3,-53.01
53.68,18.24,24.23,53.68,18.24,24.23,71.18,-52.94
53.69,18.18,24.23,53.69,18.18,24.23,71.03,-52.85
53.68,18.2,24.23,53.68,18.2,24.23,70.86,-52.66
53.63,18.24,24.23,53.63,18.24,24.23,71.08,-52.84
53.59,18.3,24.23,53.59,18.3,24.23,71.34,-53.04
53.58,18.32,24.23,53.58,18.32,24.23,71.28,-52.96
53.59,18.32,24.23,53.59,18.32,24.23,71.09,-52.77
53.61,18.29,24.23,53.61,18.29,24.23,70.87,-52.58
53.65,18.25,24.22,53.65,18.25,24.22,70.58,-52.33
53.69,18.22,24.22,53.69,18.22,24.22,70.27,-52.05
53.7,18.21,24.22,53.7,18.21,24.22,69.97,-51.76
53.68,18.23,24.22,53.68,18.23,24.22,69.7,-51.47
53.64,18.28,24.22,53.64,18.28,24.22,69.66,-51.38
53.6,18.34,24.22,53.6,18.34,24.22,69.76,-51.42
53.59,18.36,24.21,53.59,18.36,24.21,69.72,-51.36
53.6,18.37,24.21,53.6,18.37,24.21,69.49,-51.12
53.63,18.33,24.2,53.63,18.33,24.2,69.06,-50.73
53.68,18.27,24.2,53.68,18.27,24.2,69.07,-50.8
53.71,18.22,24.2,53.71,18.22,24.2,69.37,-51.15
53.71,18.21,24.2,53.71,18.21,24.2,69.63,-51.42
53.68,18.23,24.2,53.68,18.23,24.2,69.64,-51.41
53.63,18.28,24.2,53.63,18.28,24.2,69.52,-51.24
53.61,18.3,24.19,53.61,18.3,24.19,69.25,-50.95
53.61,18.31,24.19,53.61,18.31,24.19,68.86,-50.55
53.62,18.31,24.19,53.62,18.31,24.19,68.82,-50.51
53.65,18.31,24.19,53.65,18.31,24.19,69.03,-50.72
53.7,18.27,24.19,53.7,18.27,24.19,69.07,-50.8
53.72,18.25,24.19,53.72,18.25,24.19,69.38,-51.13
53.7,18.24,24.19,53.7,18.24,24.19,69.94,-51.7
53.66,18.26,24.2,53.66,18.26,24.2,70.45,-52.19
53.62,18.31,24.2,53.62,18.31,24.2,70.97,-52.66
53.6,18.35,24.21,53.6,18.35,24.21,71.47,-53.12
53.6,18.32,24.21,53.6,18.32,24.21,71.81,-53.49
53.62,18.29,24.22,53.62,18.29,24.22,71.67,-53.38
53.66,18.24,24.22,53.66,18.24,24.22,71.38,-53.14
53.68,18.2,24.22,53.68,18.2,24.22,70.78,-52.58
53.67,18.2,24.22,53.67,18.2,24.22,70.47,-52.27
53.63,18.22,24.22,53.63,18.22,24.22,70.44,-52.22
53.58,18.29,24.22,53.58,18.29,24.22,70.36,-52.07
53.56,18.35,24.22,53.56,18.35,24.22,70.14,-51.79
53.56,18.34,24.22,53.56,18.34,24.22,69.94,-51.6
53.58,18.31,24.22,53.58,18.31,24.22,69.78,-51.47
53.61,18.25,24.22,53.61,18.25,24.22,69.72,-51.47
53.64,18.18,24.22,53.64,18.18,24.22,69.5,-51.32
53.65,18.14,24.21,53.65,18.14,24.21,69.02,-50.88
53.62,18.14,24.21,53.62,18.14,24.21,68.66,-50.52
53.57,18.18,24.21,53.57,18.18,24.21,68.71,-50.53
53.54,18.24,24.21,53.54,18.24,24.21,68.86,-50.62
53.52,18.28,24.21,53.52,18.28,24.21,69.06,-50.78
53.53,18.27,24.2,53.53,18.27,24.2,69.14,-50.87
53.55,18.26,24.2,53.55,18.26,24.2,69.25,-50.99
53.59,18.25,24.19,53.59,18.25,24.19,69.23,-50.98
53.61,18.21,24.19,53.61,18.21,24.19,68.97,-50.76
53.6,18.21,24.18,53.6,18.21,24.18,68.85,-50.64
53.56,18.25,24.18,53.56,18.25,24.18,69.12,-50.87
53.52,18.32,24.18,53.52,18.32,24.18,69.16,-50.84
53.5,18.36,24.18,53.5,18.36,24.18,69.37,-51.01
53.5,18.35,24.18,53.5,18.35,24.18,70.05,-51.7
53.52,18.32,24.18,53.52,18.32,24.18,70.88,-52.56
53.55,18.31,24.18,53.55,18.31,24.18,71.41,-53.1
53.58,18.29,24.19,53.58,18.29,24.19,71.66,-53.37
53.59,18.27,24.19,53.59,18.27,24.19,71.83,-53.56
53.56,18.3,24.19,53.56,18.3,24.19,71.8,-53.5
53.52,18.38,24.19,53.52,18.38,24.19,71.78,-53.4
53.48,18.43,24.19,53.48,18.43,24.19,71.87,-53.44
53.47,18.43,24.19,53.47,18.43,24.19,71.56,-53.13
53.48,18.4,24.19,53.48,18.4,24.19,71.21,-52.81
53.51,18.36,24.18,53.51,18.36,24.18,71.13,-52.77
53.55,18.3,24.18,53.55,18.3,24.18,71.01,-52.71
53.58,18.25,24.18,53.58,18.25,24.18,70.97,-52.72
53.58,18.23,24.18,53.58,18.23,24.18,70.93,-52.7
53.54,18.23,24.18,53.54,18.23,24.18,70.68,-52.45
53.5,18.3,24.17,53.5,18.3,24.17,70.67,-52.37
53.47,18.33,24.17,53.47,18.33,24.17,70.71,-52.38
53.47,18.37,24.17,53.47,18.37,24.17,70.3,-51.93
53.49,18.37,24.16,53.49,18.37,24.16,69.82,-51.45
53.52,18.36,24.17,53.52,18.36,24.17,69.81,-51.45
53.56,18.31,24.17,53.56,18.31,24.17,70.16,-51.85
53.59,18.28,24.17,53.59,18.28,24.17,70.16,-51.88
53.58,18.28,24.17,53.58,18.28,24.17,70.07,-51.79
53.54,18.3,24.17,53.54,18.3,24.17,69.92,-51.62
53.51,18.35,24.16,53.51,18.35,24.16,69.88,-51.53
53.49,18.38,24.16,53.49,18.38,24.16,69.83,-51.45
53.49,18.38,24.16,53.49,18.38,24.16,69.76,-51.38
53.51,18.34,24.16,53.51,18.34,24.16,69.78,-51.44
53.55,18.29,24.16,53.55,18.29,24.16,69.69,-51.4
53.59,18.26,24.16,53.59,18.26,24.16,69.81,-51.55
53.6,18.23,24.16,53.6,18.23,24.16,69.88,-51.65
53.58,18.24,24.17,53.58,18.24,24.17,69.7,-51.46
53.53,18.3,24.17,53.53,18.3,24.17,69.81,-51.51
53.5,18.37,24.18,53.5,18.37,24.18,70.19,-51.82
53.49,18.41,24.18,53.49,18.41,24.18,70.65,-52.24
53.5,18.41,24.19,53.5,18.41,24.19,71.11,-52.7
53.52,18.38,24.19,53.52,18.38,24.19,71.23,-52.85
53.56,18.34,24.2,53.56,18.34,24.2,71.04,-52.7
53.58,18.29,24.2,53.58,18.29,24.2,70.86,-52.57
53.57,18.28,24.21,53.57,18.28,24.21,70.78,-52.5
53.53,18.29,24.22,53.53,18.29,24.22,70.78,-52.49
53.49,18.34,24.22,53.49,18.34,24.22,70.66,-52.32
53.47,18.37,24.22,53.47,18.37,24.22,70.61,-52.24
53.47,18.34,24.23,53.47,18.34,24.23,70.87,-52.53
53.49,18.33,24.23,53.49,18.33,24.23,70.94,-52.61
53.53,18.3,24.23,53.53,18.3,24.23,70.6,-52.3
53.57,18.28,24.24,53.57,18.28,24.24,69.86,-51.58
53.58,18.26,24.24,53.58,18.26,24.24,69.92,-51.66
53.56,18.3,24.24,53.56,18.3,24.24,70.5,-52.2
53.51,18.36,24.25,53.51,18.36,24.25,71.11,-52.75
53.48,18.42,24.25,53.48,18.42,24.25,71.3,-52.88
53.47,18.43,24.24,53.47,18.43,24.24,71.08,-52.65
53.48,18.43,24.24,53.48,18.43,24.24,70.78,-52.35
53.52,18.41,24.23,53.52,18.41,24.23,70.07,-51.66
53.56,18.37,24.23,53.56,18.37,24.23,69.41,-51.04
53.59,18.3,24.23,53.59,18.3,24.23,69.08,-50.78
53.59,18.29,24.22,53.59,18.29,24.22,69.07,-50.78
53.56,18.32,24.22,53.56,18.32,24.22,69.24,-50.92
53.52,18.38,24.22,53.52,18.38,24.22,69.28,-50.9
53.5,18.41,24.22,53.5,18.41,24.22,69.29,-50.88
53.5,18.4,24.22,53.5,18.4,24.22,69.5,-51.1
53.52,18.37,24.23,53.52,18.37,24.23,69.85,-51.48
53.56,18.31,24.22,53.56,18.31,24.22,69.85,-51.54
53.6,18.24,24.23,53.6,18.24,24.23,69.7,-51.46
53.61,18.2,24.23,53.61,18.2,24.23,70.2,-52
53.6,18.22,24.23,53.6,18.22,24.23,70.78,-52.56
53.55,18.28,24.23,53.55,18.28,24.23,71.09,-52.81
53.52,18.34,24.23,53.52,18.34,24.23,71.36,-53.02
53.51,18.38,24.23,53.51,18.38,24.23,71.14,-52.76
53.52,18.36,24.23,53.52,18.36,24.23,70.83,-52.47
53.54,18.33,24.23,53.54,18.33,24.23,70.49,-52.16
53.59,18.29,24.22,53.59,18.29,24.22,70.02,-51.73
53.63,18.24,24.22,53.63,18.24,24.22,69.72,-51.48
53.63,18.21,24.22,53.63,18.21,24.22,69.66,-51.45
53.61,18.23,24.21,53.61,18.23,24.21,69.58,-51.35
53.57,18.29,24.21,53.57,18.29,24.21,69.47,-51.18
53.54,18.34,24.21,53.54,18.34,24.21,69.22,-50.88
53.53,18.38,24.21,53.53,18.38,24.21,68.91,-50.53
53.55,18.37,24.2,53.55,18.37,24.2,68.71,-50.34
53.58,18.35,24.21,53.58,18.35,24.21,68.84,-50.49
53.63,18.3,24.21,53.63,18.3,24.21,69.24,-50.94
53.66,18.25,24.2,53.66,18.25,24.2,69.4,-51.15
53.65,18.26,24.2,53.65,18.26,24.2,69.3,-51.04
53.61,18.27,24.19,53.61,18.27,24.19,69.14,-50.87
53.56,18.33,24.19,53.56,18.33,24.19,68.96,-50.63
53.54,18.36,24.18,53.54,18.36,24.18,68.63,-50.27
53.54,18.38,24.18,53.54,18.38,24.18,68.61,-50.23
53.56,18.35,24.18,53.56,18.35,24.18,68.95,-50.6
53.59,18.3,24.17,53.59,18.3,24.17,69.21,-50.91
53.64,18.24,24.17,53.64,18.24,24.17,69.32,-51.08
53.66,18.19,24.17,53.66,18.19,24.17,69.51,-51.32
53.65,18.18,24.17,53.65,18.18,24.17,69.25,-51.07
53.61,18.2,24.16,53.61,18.2,24.16,69.07,-50.87
53.57,18.26,24.16,53.57,18.26,24.16,68.57,-50.31
53.55,18.3,24.15,53.55,18.3,24.15,68.21,-49.91
53.55,18.31,24.15,53.55,18.31,24.15,67.97,-49.66
53.57,18.31,24.14,53.57,18.31,24.14,67.67,-49.36
53.61,18.28,24.15,53.61,18.28,24.15,67.92,-49.64
53.63,18.25,24.16,53.63,18.25,24.16,68.58,-50.33
53.63,18.28,24.17,53.63,18.28,24.17,69.37,-51.09
53.59,18.32,24.18,53.59,18.32,24.18,69.8,-51.48
53.55,18.38,24.19,53.55,18.38,24.19,69.89,-51.51
53.52,18.42,24.19,53.52,18.42,24.19,69.63,-51.21
53.52,18.43,24.19,53.52,18.43,24.19,69.47,-51.04
53.53,18.4,24.19,53.53,18.4,24.19,69.18,-50.78
53.56,18.36,24.19,53.56,18.36,24.19,69.15,-50.79
53.6,18.3,24.19,53.6,18.3,24.19,69.32,-51.02
53.61,18.26,24.19,53.61,18.26,24.19,69.52,-51.26
53.59,18.24,24.19,53.59,18.24,24.19,69.7,-51.46
53.55,18.29,24.2,53.55,18.29,24.2,70,-51.71
53.51,18.32,24.2,53.51,18.32,24.2,70.55,-52.23
53.5,18.37,24.21,53.5,18.37,24.21,71.09,-52.72
53.51,18.37,24.21,53.51,18.37,24.21,71.47,-53.1
53.53,18.32,24.22,53.53,18.32,24.22,71.72,-53.4
53.57,18.28,24.22,53.57,18.28,24.22,71.97,-53.69
53.59,18.24,24.22,53.59,18.24,24.22,72.02,-53.78
53.59,18.21,24.22,53.59,18.21,24.22,71.69,-53.48
53.56,18.27,24.22,53.56,18.27,24.22,71.37,-53.1
53.51,18.32,24.22,53.51,18.32,24.22,71.07,-52.75
53.49,18.37,24.22,53.49,18.37,24.22,70.92,-52.55
53.49,18.37,24.22,53.49,18.37,24.22,70.53,-52.16
53.52,18.33,24.22,53.52,18.33,24.22,70.32,-51.99
53.55,18.28,24.22,53.55,18.28,24.22,70.54,-52.26
53.59,18.21,24.22,53.59,18.21,24.22,70.73,-52.52
53.61,18.18,24.21,53.61,18.18,24.21,70.58,-52.4
53.59,18.18,24.21,53.59,18.18,24.21,70.46,-52.28
53.55,18.23,24.21,53.55,18.23,24.21,70.65,-52.42
